Date;Pays;Filière;Valeur (Mt)
2024-01;"Grèce";"Eolien en mer";
2024-02;"Grèce";"Eolien en mer";
2024-03;"Grèce";"Eolien en mer";
2024-04;"Grèce";"Eolien en mer";
2024-05;"Grèce";"Eolien en mer";
2024-06;"Grèce";"Eolien en mer";
2024-07;"Grèce";"Eolien en mer";
2024-08;"Grèce";"Eolien en mer";
2024-09;"Grèce";"Eolien en mer";
2024-10;"Grèce";"Eolien en mer";
2024-11;"Grèce";"Eolien en mer";
2024-12;"Grèce";"Eolien en mer";
2025-01;"Grèce";"Eolien en mer";
2025-02;"Grèce";"Eolien en mer";
2025-03;"Grèce";"Eolien en mer";
2016-01;"Grèce";"Solaire";
2016-02;"Grèce";"Solaire";
2016-03;"Grèce";"Solaire";
2016-04;"Grèce";"Solaire";
2016-05;"Grèce";"Solaire";
2016-06;"Grèce";"Solaire";
2016-07;"Grèce";"Solaire";
2016-08;"Grèce";"Solaire";
2016-09;"Grèce";"Solaire";
2016-10;"Grèce";"Solaire";
2016-11;"Grèce";"Solaire";
2016-12;"Grèce";"Solaire";
2017-01;"Grèce";"Solaire";
2017-02;"Grèce";"Solaire";
2017-03;"Grèce";"Solaire";
2017-04;"Grèce";"Solaire";
2017-05;"Grèce";"Solaire";
2017-06;"Grèce";"Solaire";
2017-07;"Grèce";"Solaire";
2017-08;"Grèce";"Solaire";
2017-09;"Grèce";"Solaire";
2017-10;"Grèce";"Solaire";
2017-11;"Grèce";"Solaire";
2017-12;"Grèce";"Solaire";
2018-01;"Grèce";"Solaire";
2018-02;"Grèce";"Solaire";
2018-03;"Grèce";"Solaire";
2018-04;"Grèce";"Solaire";
2018-05;"Grèce";"Solaire";
2018-06;"Grèce";"Solaire";
2018-07;"Grèce";"Solaire";
2018-08;"Grèce";"Solaire";
2018-09;"Grèce";"Solaire";
2018-10;"Grèce";"Solaire";
2018-11;"Grèce";"Solaire";
2018-12;"Grèce";"Solaire";
2019-01;"Grèce";"Solaire";
2019-02;"Grèce";"Solaire";
2019-03;"Grèce";"Solaire";
2019-04;"Grèce";"Solaire";
2019-05;"Grèce";"Solaire";
2019-06;"Grèce";"Solaire";
2019-07;"Grèce";"Solaire";
2019-08;"Grèce";"Solaire";
2019-09;"Grèce";"Solaire";
2019-10;"Grèce";"Solaire";
2019-11;"Grèce";"Solaire";
2019-12;"Grèce";"Solaire";
2020-01;"Grèce";"Solaire";
2020-02;"Grèce";"Solaire";
2020-03;"Grèce";"Solaire";
2020-04;"Grèce";"Solaire";
2020-05;"Grèce";"Solaire";
2020-06;"Grèce";"Solaire";
2020-07;"Grèce";"Solaire";
2020-08;"Grèce";"Solaire";
2020-09;"Grèce";"Solaire";
2020-10;"Grèce";"Solaire";
2020-11;"Grèce";"Solaire";
2020-12;"Grèce";"Solaire";
2021-01;"Grèce";"Solaire";
2021-02;"Grèce";"Solaire";
2021-03;"Grèce";"Solaire";
2021-04;"Grèce";"Solaire";
2021-05;"Grèce";"Solaire";
2021-06;"Grèce";"Solaire";
2021-07;"Grèce";"Solaire";
2021-08;"Grèce";"Solaire";
2021-09;"Grèce";"Solaire";
2021-10;"Grèce";"Solaire";
2021-11;"Grèce";"Solaire";
2021-12;"Grèce";"Solaire";
2022-01;"Grèce";"Solaire";
2022-02;"Grèce";"Solaire";
2022-03;"Grèce";"Solaire";
2022-04;"Grèce";"Solaire";
2022-05;"Grèce";"Solaire";
2022-06;"Grèce";"Solaire";
2022-07;"Grèce";"Solaire";
2022-08;"Grèce";"Solaire";
2022-09;"Grèce";"Solaire";
2022-10;"Grèce";"Solaire";
2022-11;"Grèce";"Solaire";
2022-12;"Grèce";"Solaire";
2023-01;"Grèce";"Solaire";
2023-02;"Grèce";"Solaire";
2023-03;"Grèce";"Solaire";
2023-04;"Grèce";"Solaire";
2023-05;"Grèce";"Solaire";
2023-06;"Grèce";"Solaire";
2023-07;"Grèce";"Solaire";
2023-08;"Grèce";"Solaire";
2023-09;"Grèce";"Solaire";
2023-10;"Grèce";"Solaire";
2023-11;"Grèce";"Solaire";
2023-12;"Grèce";"Solaire";
2024-01;"Grèce";"Solaire";
2024-02;"Grèce";"Solaire";
2024-03;"Grèce";"Solaire";
2024-04;"Grèce";"Solaire";
2024-05;"Grèce";"Solaire";
2024-06;"Grèce";"Solaire";
2024-07;"Grèce";"Solaire";
2024-08;"Grèce";"Solaire";
2024-09;"Grèce";"Solaire";
2024-10;"Grèce";"Solaire";
2024-11;"Grèce";"Solaire";
2024-12;"Grèce";"Solaire";
2025-01;"Grèce";"Solaire";
2025-02;"Grèce";"Solaire";
2025-03;"Grèce";"Solaire";
2016-01;"Grèce";"Hydraulique";
2016-02;"Grèce";"Hydraulique";
2016-03;"Grèce";"Hydraulique";
2016-04;"Grèce";"Hydraulique";
2016-05;"Grèce";"Hydraulique";
2016-06;"Grèce";"Hydraulique";
2016-07;"Grèce";"Hydraulique";
2016-08;"Grèce";"Hydraulique";
2016-09;"Grèce";"Hydraulique";
2016-10;"Grèce";"Hydraulique";
2016-11;"Grèce";"Hydraulique";
2016-12;"Grèce";"Hydraulique";
2017-01;"Grèce";"Hydraulique";
2017-02;"Grèce";"Hydraulique";
2017-03;"Grèce";"Hydraulique";
2017-04;"Grèce";"Hydraulique";
2017-05;"Grèce";"Hydraulique";
2017-06;"Grèce";"Hydraulique";
2017-07;"Grèce";"Hydraulique";
2017-08;"Grèce";"Hydraulique";
2017-09;"Grèce";"Hydraulique";
2017-10;"Grèce";"Hydraulique";
2017-11;"Grèce";"Hydraulique";
2017-12;"Grèce";"Hydraulique";
2018-01;"Grèce";"Hydraulique";
2018-02;"Grèce";"Hydraulique";
2018-03;"Grèce";"Hydraulique";
2018-04;"Grèce";"Hydraulique";
2018-05;"Grèce";"Hydraulique";
2018-06;"Grèce";"Hydraulique";
2018-07;"Grèce";"Hydraulique";
2018-08;"Grèce";"Hydraulique";
2018-09;"Grèce";"Hydraulique";
2018-10;"Grèce";"Hydraulique";
2018-11;"Grèce";"Hydraulique";
2018-12;"Grèce";"Hydraulique";
2019-01;"Grèce";"Hydraulique";
2019-02;"Grèce";"Hydraulique";
2019-03;"Grèce";"Hydraulique";
2019-04;"Grèce";"Hydraulique";
2019-05;"Grèce";"Hydraulique";
2019-06;"Grèce";"Hydraulique";
2019-07;"Grèce";"Hydraulique";
2019-08;"Grèce";"Hydraulique";
2019-09;"Grèce";"Hydraulique";
2019-10;"Grèce";"Hydraulique";
2019-11;"Grèce";"Hydraulique";
2019-12;"Grèce";"Hydraulique";
2020-01;"Grèce";"Hydraulique";
2020-02;"Grèce";"Hydraulique";
2020-03;"Grèce";"Hydraulique";
2020-04;"Grèce";"Hydraulique";
2020-05;"Grèce";"Hydraulique";
2020-06;"Grèce";"Hydraulique";
2020-07;"Grèce";"Hydraulique";
2020-08;"Grèce";"Hydraulique";
2020-09;"Grèce";"Hydraulique";
2020-10;"Grèce";"Hydraulique";
2020-11;"Grèce";"Hydraulique";
2020-12;"Grèce";"Hydraulique";
2021-01;"Grèce";"Hydraulique";
2021-02;"Grèce";"Hydraulique";
2021-03;"Grèce";"Hydraulique";
2021-04;"Grèce";"Hydraulique";
2021-05;"Grèce";"Hydraulique";
2021-06;"Grèce";"Hydraulique";
2021-07;"Grèce";"Hydraulique";
2021-08;"Grèce";"Hydraulique";
2021-09;"Grèce";"Hydraulique";
2021-10;"Grèce";"Hydraulique";
2021-11;"Grèce";"Hydraulique";
2021-12;"Grèce";"Hydraulique";
2022-01;"Grèce";"Hydraulique";
2022-02;"Grèce";"Hydraulique";
2022-03;"Grèce";"Hydraulique";
2022-04;"Grèce";"Hydraulique";
2022-05;"Grèce";"Hydraulique";
2022-06;"Grèce";"Hydraulique";
2022-07;"Grèce";"Hydraulique";
2022-08;"Grèce";"Hydraulique";
2022-09;"Grèce";"Hydraulique";
2022-10;"Grèce";"Hydraulique";
2022-11;"Grèce";"Hydraulique";
2022-12;"Grèce";"Hydraulique";
2023-01;"Grèce";"Hydraulique";
2023-02;"Grèce";"Hydraulique";
2023-03;"Grèce";"Hydraulique";
2023-04;"Grèce";"Hydraulique";
2023-05;"Grèce";"Hydraulique";
2023-06;"Grèce";"Hydraulique";
2023-07;"Grèce";"Hydraulique";
2023-08;"Grèce";"Hydraulique";
2023-09;"Grèce";"Hydraulique";
2023-10;"Grèce";"Hydraulique";
2023-11;"Grèce";"Hydraulique";
2023-12;"Grèce";"Hydraulique";
2024-01;"Grèce";"Hydraulique";
2024-02;"Grèce";"Hydraulique";
2024-03;"Grèce";"Hydraulique";
2024-04;"Grèce";"Hydraulique";
2024-05;"Grèce";"Hydraulique";
2024-06;"Grèce";"Hydraulique";
2024-07;"Grèce";"Hydraulique";
2024-08;"Grèce";"Hydraulique";
2024-09;"Grèce";"Hydraulique";
2024-10;"Grèce";"Hydraulique";
2024-11;"Grèce";"Hydraulique";
2024-12;"Grèce";"Hydraulique";
2025-01;"Grèce";"Hydraulique";
2025-02;"Grèce";"Hydraulique";
2025-03;"Grèce";"Hydraulique";
2016-01;"Grèce";"Fioul";0,001164266
2016-02;"Grèce";"Fioul";0,000572905
2016-03;"Grèce";"Fioul";0,000623659
2016-04;"Grèce";"Fioul";
2016-05;"Grèce";"Fioul";
2016-06;"Grèce";"Fioul";
2016-07;"Grèce";"Fioul";
2016-08;"Grèce";"Fioul";
2016-09;"Grèce";"Fioul";
2016-10;"Grèce";"Fioul";
2016-11;"Grèce";"Fioul";
2016-12;"Grèce";"Fioul";
2017-01;"Grèce";"Fioul";
2017-02;"Grèce";"Fioul";
2017-03;"Grèce";"Fioul";
2017-04;"Grèce";"Fioul";
2017-05;"Grèce";"Fioul";
2017-06;"Grèce";"Fioul";
2017-07;"Grèce";"Fioul";
2017-08;"Grèce";"Fioul";
2017-09;"Grèce";"Fioul";
2017-10;"Grèce";"Fioul";
2017-11;"Grèce";"Fioul";
2017-12;"Grèce";"Fioul";
2018-01;"Grèce";"Fioul";
2018-02;"Grèce";"Fioul";
2018-03;"Grèce";"Fioul";
2018-04;"Grèce";"Fioul";
2018-05;"Grèce";"Fioul";
2018-06;"Grèce";"Fioul";
2018-07;"Grèce";"Fioul";
2018-08;"Grèce";"Fioul";
2018-09;"Grèce";"Fioul";
2018-10;"Grèce";"Fioul";
2018-11;"Grèce";"Fioul";
2018-12;"Grèce";"Fioul";
2019-01;"Grèce";"Fioul";
2019-02;"Grèce";"Fioul";
2019-03;"Grèce";"Fioul";
2019-04;"Grèce";"Fioul";
2019-05;"Grèce";"Fioul";
2019-06;"Grèce";"Fioul";
2019-07;"Grèce";"Fioul";
2019-08;"Grèce";"Fioul";
2019-09;"Grèce";"Fioul";
2019-10;"Grèce";"Fioul";
2019-11;"Grèce";"Fioul";
2019-12;"Grèce";"Fioul";
2020-01;"Grèce";"Fioul";
2020-02;"Grèce";"Fioul";
2020-03;"Grèce";"Fioul";
2020-04;"Grèce";"Fioul";
2020-05;"Grèce";"Fioul";
2020-06;"Grèce";"Fioul";
2020-07;"Grèce";"Fioul";
2020-08;"Grèce";"Fioul";
2020-09;"Grèce";"Fioul";
2020-10;"Grèce";"Fioul";
2020-11;"Grèce";"Fioul";
2020-12;"Grèce";"Fioul";
2021-01;"Grèce";"Fioul";
2021-02;"Grèce";"Fioul";
2021-03;"Grèce";"Fioul";
2021-04;"Grèce";"Fioul";
2021-05;"Grèce";"Fioul";
2021-06;"Grèce";"Fioul";
2021-07;"Grèce";"Fioul";
2021-08;"Grèce";"Fioul";
2021-09;"Grèce";"Fioul";
2021-10;"Grèce";"Fioul";
2021-11;"Grèce";"Fioul";
2021-12;"Grèce";"Fioul";
2022-01;"Grèce";"Fioul";
2022-02;"Grèce";"Fioul";
2022-03;"Grèce";"Fioul";
2022-04;"Grèce";"Fioul";
2022-05;"Grèce";"Fioul";
2022-06;"Grèce";"Fioul";
2022-07;"Grèce";"Fioul";
2022-08;"Grèce";"Fioul";
2022-09;"Grèce";"Fioul";
2022-10;"Grèce";"Fioul";
2022-11;"Grèce";"Fioul";
2022-12;"Grèce";"Fioul";
2023-01;"Grèce";"Fioul";
2023-02;"Grèce";"Fioul";
2023-03;"Grèce";"Fioul";
2023-04;"Grèce";"Fioul";
2023-05;"Grèce";"Fioul";
2023-06;"Grèce";"Fioul";
2023-07;"Grèce";"Fioul";
2023-08;"Grèce";"Fioul";
2023-09;"Grèce";"Fioul";
2023-10;"Grèce";"Fioul";
2023-11;"Grèce";"Fioul";
2023-12;"Grèce";"Fioul";
2024-01;"Grèce";"Fioul";
2024-02;"Grèce";"Fioul";
2024-03;"Grèce";"Fioul";
2024-04;"Grèce";"Fioul";
2024-05;"Grèce";"Fioul";
2024-06;"Grèce";"Fioul";
2024-07;"Grèce";"Fioul";
2024-08;"Grèce";"Fioul";
2024-09;"Grèce";"Fioul";
2024-10;"Grèce";"Fioul";
2024-11;"Grèce";"Fioul";
2024-12;"Grèce";"Fioul";
2025-01;"Grèce";"Fioul";
2025-02;"Grèce";"Fioul";
2025-03;"Grèce";"Fioul";
2016-01;"Grèce";"Gaz";1,00649691
2016-02;"Grèce";"Gaz";0,34227366
2016-03;"Grèce";"Gaz";0,343041435
2016-04;"Grèce";"Gaz";0,35743428
2016-05;"Grèce";"Gaz";0,371631375
2016-06;"Grèce";"Gaz";0,60963597
2016-07;"Grèce";"Gaz";0,601963875
2016-08;"Grèce";"Gaz";0,49893891
2016-09;"Grèce";"Gaz";0,490107975
2016-10;"Grèce";"Gaz";0,560597115
2016-11;"Grèce";"Gaz";0,510037065
2016-12;"Grèce";"Gaz";0,731984505
2017-01;"Grèce";"Gaz";0,89749809
2017-02;"Grèce";"Gaz";0,580220835
2017-03;"Grèce";"Gaz";0,378203355
2017-04;"Grèce";"Gaz";0,372323025
2017-05;"Grèce";"Gaz";0,468823425
2017-06;"Grèce";"Gaz";0,657441165
2017-07;"Grèce";"Gaz";0,69715014
2017-08;"Grèce";"Gaz";0,74679843
2017-09;"Grèce";"Gaz";0,57787836
2017-10;"Grèce";"Gaz";0,52371825
2017-11;"Grèce";"Gaz";0,667020735
2017-12;"Grèce";"Gaz";0,63838425
2018-01;"Grèce";"Gaz";0,59512437
2018-02;"Grèce";"Gaz";0,5143092
2018-03;"Grèce";"Gaz";0,35300598
2018-04;"Grèce";"Gaz";0,38454522
2018-05;"Grèce";"Gaz";0,452523975
2018-06;"Grèce";"Gaz";0,511109775
2018-07;"Grèce";"Gaz";0,601724625
2018-08;"Grèce";"Gaz";0,576212745
2018-09;"Grèce";"Gaz";0,618773145
2018-10;"Grèce";"Gaz";0,6797658
2018-11;"Grèce";"Gaz";0,59333478
2018-12;"Grèce";"Gaz";0,746572665
2019-01;"Grèce";"Gaz";0,941284755
2019-02;"Grèce";"Gaz";0,618419055
2019-03;"Grèce";"Gaz";0,424475175
2019-04;"Grèce";"Gaz";0,44995617
2019-05;"Grèce";"Gaz";0,44922624
2019-06;"Grèce";"Gaz";0,642783405
2019-07;"Grèce";"Gaz";0,833330805
2019-08;"Grèce";"Gaz";0,77193534
2019-09;"Grèce";"Gaz";0,716505465
2019-10;"Grèce";"Gaz";0,67793532
2019-11;"Grèce";"Gaz";0,522585945
2019-12;"Grèce";"Gaz";0,47900025
2020-01;"Grèce";"Gaz";0,763464585
2020-02;"Grèce";"Gaz";0,559517445
2020-03;"Grèce";"Gaz";0,529177935
2020-04;"Grèce";"Gaz";0,50070414
2020-05;"Grèce";"Gaz";0,58530642
2020-06;"Grèce";"Gaz";0,65322732
2020-07;"Grèce";"Gaz";0,92105682
2020-08;"Grèce";"Gaz";0,846089355
2020-09;"Grèce";"Gaz";0,752477355
2020-10;"Grèce";"Gaz";0,655604595
2020-11;"Grèce";"Gaz";0,657408975
2020-12;"Grèce";"Gaz";0,80095158
2021-01;"Grèce";"Gaz";0,74886642
2021-02;"Grèce";"Gaz";0,40688769
2021-03;"Grèce";"Gaz";0,620530545
2021-04;"Grèce";"Gaz";0,74615289
2021-05;"Grèce";"Gaz";0,56688591
2021-06;"Grèce";"Gaz";0,89357787
2021-07;"Grèce";"Gaz";1,08822123
2021-08;"Grèce";"Gaz";1,02273894
2021-09;"Grèce";"Gaz";0,905799195
2021-10;"Grèce";"Gaz";0,862457535
2021-11;"Grèce";"Gaz";0,836664645
2021-12;"Grèce";"Gaz";0,86690106
2022-01;"Grèce";"Gaz";0,72326841
2022-02;"Grèce";"Gaz";0,681165195
2022-03;"Grèce";"Gaz";0,93627573
2022-04;"Grèce";"Gaz";0,39205245
2022-05;"Grèce";"Gaz";0,55269795
2022-06;"Grèce";"Gaz";0,75204801
2022-07;"Grèce";"Gaz";1,03270566
2022-08;"Grèce";"Gaz";0,97255908
2022-09;"Grèce";"Gaz";0,57800799
2022-10;"Grèce";"Gaz";0,380479275
2022-11;"Grèce";"Gaz";0,561329655
2022-12;"Grèce";"Gaz";0,720436125
2023-01;"Grèce";"Gaz";0,422272335
2023-02;"Grèce";"Gaz";0,433478805
2023-03;"Grèce";"Gaz";0,457512555
2023-04;"Grèce";"Gaz";0,51048816
2023-05;"Grèce";"Gaz";0,41539107
2023-06;"Grèce";"Gaz";0,64198257
2023-07;"Grèce";"Gaz";0,867721035
2023-08;"Grèce";"Gaz";0,73999764
2023-09;"Grèce";"Gaz";0,682366665
2023-10;"Grèce";"Gaz";0,605965005
2023-11;"Grèce";"Gaz";0,44567229
2023-12;"Grèce";"Gaz";0,548016045
2024-01;"Grèce";"Gaz";0,631870995
2024-02;"Grèce";"Gaz";0,522184005
2024-03;"Grèce";"Gaz";0,633349125
2024-04;"Grèce";"Gaz";0,537170625
2024-05;"Grèce";"Gaz";0,72864066
2024-06;"Grèce";"Gaz";0,881452245
2024-07;"Grèce";"Gaz";1,04504139
2024-08;"Grèce";"Gaz";0,954023295
2024-09;"Grèce";"Gaz";0,740471355
2024-10;"Grèce";"Gaz";0,62821743
2024-11;"Grèce";"Gaz";0,936000375
2024-12;"Grèce";"Gaz";0,94046478
2025-01;"Grèce";"Gaz";0,99264564
2025-02;"Grèce";"Gaz";1,03993362
2025-03;"Grèce";"Gaz";0,613713225
2016-01;"Grèce";"Charbon";3,307663978
2016-02;"Grèce";"Charbon";1,138742716
2016-03;"Grèce";"Charbon";0,952809397
2016-04;"Grèce";"Charbon";0,770316458
2016-05;"Grèce";"Charbon";0,856042463
2016-06;"Grèce";"Charbon";0,929353309
2016-07;"Grèce";"Charbon";1,453500007
2016-08;"Grèce";"Charbon";1,333619101
2016-09;"Grèce";"Charbon";1,144405889
2016-10;"Grèce";"Charbon";1,217398644
2016-11;"Grèce";"Charbon";1,367918152
2016-12;"Grèce";"Charbon";1,650394492
2017-01;"Grèce";"Charbon";1,685373931
2017-02;"Grèce";"Charbon";1,545671439
2017-03;"Grèce";"Charbon";1,289876303
2017-04;"Grèce";"Charbon";1,106769285
2017-05;"Grèce";"Charbon";1,069920701
2017-06;"Grèce";"Charbon";1,188335121
2017-07;"Grèce";"Charbon";1,436275043
2017-08;"Grèce";"Charbon";1,338193461
2017-09;"Grèce";"Charbon";1,191269054
2017-10;"Grèce";"Charbon";1,446879678
2017-11;"Grèce";"Charbon";1,50046696
2017-12;"Grèce";"Charbon";1,326017591
2018-01;"Grèce";"Charbon";1,526169866
2018-02;"Grèce";"Charbon";1,28897008
2018-03;"Grèce";"Charbon";0,875978408
2018-04;"Grèce";"Charbon";0,617443461
2018-05;"Grèce";"Charbon";1,066828203
2018-06;"Grèce";"Charbon";1,334596438
2018-07;"Grèce";"Charbon";1,540618501
2018-08;"Grèce";"Charbon";1,447098786
2018-09;"Grèce";"Charbon";1,13884266
2018-10;"Grèce";"Charbon";0,969727802
2018-11;"Grèce";"Charbon";1,254440389
2018-12;"Grèce";"Charbon";1,558602655
2019-01;"Grèce";"Charbon";1,354334417
2019-02;"Grèce";"Charbon";0,865849468
2019-03;"Grèce";"Charbon";0,981718199
2019-04;"Grèce";"Charbon";0,893514736
2019-05;"Grèce";"Charbon";0,724704515
2019-06;"Grèce";"Charbon";0,835500127
2019-07;"Grèce";"Charbon";0,79581371
2019-08;"Grèce";"Charbon";0,812370779
2019-09;"Grèce";"Charbon";0,596755053
2019-10;"Grèce";"Charbon";0,657711283
2019-11;"Grèce";"Charbon";0,749504081
2019-12;"Grèce";"Charbon";0,991311862
2020-01;"Grèce";"Charbon";1,017269433
2020-02;"Grèce";"Charbon";0,739669207
2020-03;"Grèce";"Charbon";0,445209197
2020-04;"Grèce";"Charbon";0,324374018
2020-05;"Grèce";"Charbon";0,205758749
2020-06;"Grèce";"Charbon";0,207881598
2020-07;"Grèce";"Charbon";0,289717475
2020-08;"Grèce";"Charbon";0,332405095
2020-09;"Grèce";"Charbon";0,30926902
2020-10;"Grèce";"Charbon";0,330072748
2020-11;"Grèce";"Charbon";0,606478451
2020-12;"Grèce";"Charbon";0,810636174
2021-01;"Grèce";"Charbon";0,564442389
2021-02;"Grèce";"Charbon";0,500117854
2021-03;"Grèce";"Charbon";0,622883682
2021-04;"Grèce";"Charbon";0,401501956
2021-05;"Grèce";"Charbon";0,357327669
2021-06;"Grèce";"Charbon";0,251567697
2021-07;"Grèce";"Charbon";0,459871174
2021-08;"Grèce";"Charbon";0,615423439
2021-09;"Grèce";"Charbon";0,350345043
2021-10;"Grèce";"Charbon";0,35777069
2021-11;"Grèce";"Charbon";0,29123105
2021-12;"Grèce";"Charbon";0,462689787
2022-01;"Grèce";"Charbon";0,502725047
2022-02;"Grèce";"Charbon";0,408638342
2022-03;"Grèce";"Charbon";0,655783517
2022-04;"Grèce";"Charbon";0,169268618
2022-05;"Grèce";"Charbon";0,21751274
2022-06;"Grèce";"Charbon";0,458999547
2022-07;"Grèce";"Charbon";0,72214345
2022-08;"Grèce";"Charbon";0,779666988
2022-09;"Grèce";"Charbon";0,379600766
2022-10;"Grèce";"Charbon";0,275408185
2022-11;"Grèce";"Charbon";0,317604734
2022-12;"Grèce";"Charbon";0,478878793
2023-01;"Grèce";"Charbon";0,405264271
2023-02;"Grèce";"Charbon";0,598404129
2023-03;"Grèce";"Charbon";0,416588695
2023-04;"Grèce";"Charbon";0,263683024
2023-05;"Grèce";"Charbon";0,194195997
2023-06;"Grèce";"Charbon";0,212007171
2023-07;"Grèce";"Charbon";0,57617716
2023-08;"Grèce";"Charbon";0,361379245
2023-09;"Grèce";"Charbon";0,179032378
2023-10;"Grèce";"Charbon";0,34521042
2023-11;"Grèce";"Charbon";0,363962413
2023-12;"Grèce";"Charbon";0,471176378
2024-01;"Grèce";"Charbon";0,379046269
2024-02;"Grèce";"Charbon";0,357054745
2024-03;"Grèce";"Charbon";0,273848482
2024-04;"Grèce";"Charbon";0,198189913
2024-05;"Grèce";"Charbon";0,047940446
2024-06;"Grèce";"Charbon";0,184462989
2024-07;"Grèce";"Charbon";0,374810181
2024-08;"Grèce";"Charbon";0,275902139
2024-09;"Grèce";"Charbon";0,152749028
2024-10;"Grèce";"Charbon";0,063296265
2024-11;"Grèce";"Charbon";0,393551603
2024-12;"Grèce";"Charbon";0,424542892
2025-01;"Grèce";"Charbon";0,493397581
2025-02;"Grèce";"Charbon";0,418439581
2025-03;"Grèce";"Charbon";0,171898875
2016-01;"Grèce";"Nucléaire";
2016-02;"Grèce";"Nucléaire";
2016-03;"Grèce";"Nucléaire";
2016-04;"Grèce";"Nucléaire";
2016-05;"Grèce";"Nucléaire";
2016-06;"Grèce";"Nucléaire";
2016-07;"Grèce";"Nucléaire";
2016-08;"Grèce";"Nucléaire";
2016-09;"Grèce";"Nucléaire";
2016-10;"Grèce";"Nucléaire";
2016-11;"Grèce";"Nucléaire";
2016-12;"Grèce";"Nucléaire";
2017-01;"Grèce";"Nucléaire";
2017-02;"Grèce";"Nucléaire";
2017-03;"Grèce";"Nucléaire";
2017-04;"Grèce";"Nucléaire";
2017-05;"Grèce";"Nucléaire";
2017-06;"Grèce";"Nucléaire";
2017-07;"Grèce";"Nucléaire";
2017-08;"Grèce";"Nucléaire";
2017-09;"Grèce";"Nucléaire";
2017-10;"Grèce";"Nucléaire";
2017-11;"Grèce";"Nucléaire";
2017-12;"Grèce";"Nucléaire";
2018-01;"Grèce";"Nucléaire";
2018-02;"Grèce";"Nucléaire";
2018-03;"Grèce";"Nucléaire";
2018-04;"Grèce";"Nucléaire";
2018-05;"Grèce";"Nucléaire";
2018-06;"Grèce";"Nucléaire";
2018-07;"Grèce";"Nucléaire";
2018-08;"Grèce";"Nucléaire";
2018-09;"Grèce";"Nucléaire";
2018-10;"Grèce";"Nucléaire";
2018-11;"Grèce";"Nucléaire";
2018-12;"Grèce";"Nucléaire";
2019-01;"Grèce";"Nucléaire";
2019-02;"Grèce";"Nucléaire";
2019-03;"Grèce";"Nucléaire";
2019-04;"Grèce";"Nucléaire";
2019-05;"Grèce";"Nucléaire";
2019-06;"Grèce";"Nucléaire";
2019-07;"Grèce";"Nucléaire";
2019-08;"Grèce";"Nucléaire";
2019-09;"Grèce";"Nucléaire";
2019-10;"Grèce";"Nucléaire";
2019-11;"Grèce";"Nucléaire";
2019-12;"Grèce";"Nucléaire";
2020-01;"Grèce";"Nucléaire";
2020-02;"Grèce";"Nucléaire";
2020-03;"Grèce";"Nucléaire";
2020-04;"Grèce";"Nucléaire";
2020-05;"Grèce";"Nucléaire";
2020-06;"Grèce";"Nucléaire";
2020-07;"Grèce";"Nucléaire";
2020-08;"Grèce";"Nucléaire";
2020-09;"Grèce";"Nucléaire";
2020-10;"Grèce";"Nucléaire";
2020-11;"Grèce";"Nucléaire";
2020-12;"Grèce";"Nucléaire";
2021-01;"Grèce";"Nucléaire";
2021-02;"Grèce";"Nucléaire";
2021-03;"Grèce";"Nucléaire";
2021-04;"Grèce";"Nucléaire";
2021-05;"Grèce";"Nucléaire";
2021-06;"Grèce";"Nucléaire";
2021-07;"Grèce";"Nucléaire";
2021-08;"Grèce";"Nucléaire";
2021-09;"Grèce";"Nucléaire";
2021-10;"Grèce";"Nucléaire";
2021-11;"Grèce";"Nucléaire";
2021-12;"Grèce";"Nucléaire";
2022-01;"Grèce";"Nucléaire";
2022-02;"Grèce";"Nucléaire";
2022-03;"Grèce";"Nucléaire";
2022-04;"Grèce";"Nucléaire";
2022-05;"Grèce";"Nucléaire";
2022-06;"Grèce";"Nucléaire";
2022-07;"Grèce";"Nucléaire";
2022-08;"Grèce";"Nucléaire";
2022-09;"Grèce";"Nucléaire";
2022-10;"Grèce";"Nucléaire";
2022-11;"Grèce";"Nucléaire";
2022-12;"Grèce";"Nucléaire";
2023-01;"Grèce";"Nucléaire";
2023-02;"Grèce";"Nucléaire";
2023-03;"Grèce";"Nucléaire";
2023-04;"Grèce";"Nucléaire";
2023-05;"Grèce";"Nucléaire";
2023-06;"Grèce";"Nucléaire";
2023-07;"Grèce";"Nucléaire";
2023-08;"Grèce";"Nucléaire";
2023-09;"Grèce";"Nucléaire";
2023-10;"Grèce";"Nucléaire";
2023-11;"Grèce";"Nucléaire";
2023-12;"Grèce";"Nucléaire";
2024-01;"Grèce";"Nucléaire";
2024-02;"Grèce";"Nucléaire";
2024-03;"Grèce";"Nucléaire";
2024-04;"Grèce";"Nucléaire";
2024-05;"Grèce";"Nucléaire";
2024-06;"Grèce";"Nucléaire";
2024-07;"Grèce";"Nucléaire";
2024-08;"Grèce";"Nucléaire";
2024-09;"Grèce";"Nucléaire";
2024-10;"Grèce";"Nucléaire";
2024-11;"Grèce";"Nucléaire";
