DATAFLOW,LAST UPDATE,freq,src_crf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Malta,2016,4.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Malta,2017,4.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Malta,2018,4.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Malta,2019,4.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Malta,2020,4.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Malta,2021,4.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Malta,2022,4.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Malta,2023,4.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Netherlands,2014,11.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Netherlands,2015,11.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Netherlands,2016,11.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Netherlands,2017,11.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Netherlands,2018,10.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Netherlands,2019,10.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Netherlands,2020,9.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Netherlands,2021,9.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Netherlands,2022,8.7,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Netherlands,2023,8.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Norway,2014,10.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Norway,2015,10.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Norway,2016,10.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Norway,2017,10.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Norway,2018,10.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Norway,2019,9.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Norway,2020,9.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Norway,2021,9.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Norway,2022,9.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Norway,2023,8.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Poland,2014,10.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Poland,2015,10.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Poland,2016,10.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Poland,2017,10.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Poland,2018,10.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Poland,2019,10.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Poland,2020,9.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Poland,2021,10.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Poland,2022,10.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Poland,2023,9.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Portugal,2014,6.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Portugal,2015,6.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Portugal,2016,6.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Portugal,2017,6.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Portugal,2018,6.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Portugal,2019,6.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Portugal,2020,5.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Portugal,2021,5.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Portugal,2022,5.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Portugal,2023,5.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Romania,2014,5.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Romania,2015,5.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Romania,2016,5.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Romania,2017,6.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Romania,2018,6.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Romania,2019,6.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Romania,2020,5.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Romania,2021,6.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Romania,2022,5.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Romania,2023,5.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Sweden,2014,5.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Sweden,2015,5.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Sweden,2016,5.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Sweden,2017,5.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Sweden,2018,5.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Sweden,2019,4.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Sweden,2020,4.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Sweden,2021,4.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Sweden,2022,4.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Sweden,2023,4.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovenia,2014,8.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovenia,2015,8.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovenia,2016,8.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovenia,2017,8.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovenia,2018,8.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovenia,2019,8.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovenia,2020,7.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovenia,2021,7.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovenia,2022,7.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovenia,2023,7.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovakia,2014,7.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovakia,2015,7.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovakia,2016,7.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovakia,2017,7.7,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovakia,2018,7.7,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovakia,2019,7.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovakia,2020,6.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovakia,2021,7.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovakia,2022,6.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding LULUCF and memo items),Tonnes per capita,Slovakia,2023,6.7,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Austria,2014,102.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Austria,2015,114.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Austria,2016,109.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Austria,2017,118.7,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Austria,2018,123.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Austria,2019,131.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Austria,2020,111.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Austria,2021,113.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Austria,2022,111.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Austria,2023,115.7,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Belgium,2014,79.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Belgium,2015,82.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Belgium,2016,81.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Belgium,2017,81.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Belgium,2018,81.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Belgium,2019,81.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Belgium,2020,74.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Belgium,2021,76.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Belgium,2022,71.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Belgium,2023,68.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Bulgaria,2014,60.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Bulgaria,2015,64.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Bulgaria,2016,59.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Bulgaria,2017,61.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Bulgaria,2018,56.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Bulgaria,2019,54.7,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Bulgaria,2020,47.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Bulgaria,2021,54.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Bulgaria,2022,60.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Bulgaria,2023,45.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Cyprus,2014,147.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Cyprus,2015,147.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Cyprus,2016,158.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Cyprus,2017,159.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Cyprus,2018,157.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Cyprus,2019,149.7,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Cyprus,2020,143.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Cyprus,2021,146.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Cyprus,2022,148.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Cyprus,2023,150.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Czechia,2014,63.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Czechia,2015,63.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Czechia,2016,64.7,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Czechia,2017,66.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Czechia,2018,67.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Czechia,2019,67.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Czechia,2020,64.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Czechia,2021,65.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Czechia,2022,62.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Czechia,2023,53.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Germany,2014,70.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Germany,2015,70.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Germany,2016,70.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Germany,2017,68.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Germany,2018,72.7,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Germany,2019,67.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Germany,2020,62.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Germany,2021,64.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Germany,2022,64.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Germany,2023,57.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Denmark,2014,68.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Denmark,2015,63.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Denmark,2016,67.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Denmark,2017,64.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Denmark,2018,66.4,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Denmark,2019,60.1,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Denmark,2020,56.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Denmark,2021,56.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Denmark,2022,53.5,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Denmark,2023,49.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Estonia,2014,59.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Estonia,2015,52.7,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Estonia,2016,60.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Estonia,2017,63.2,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Estonia,2018,65.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Estonia,2019,49.9,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Estonia,2020,35.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Estonia,2021,38.0,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Estonia,2022,40.6,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Estonia,2023,36.8,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Greece,2014,96.3,,
ESTAT:SDG_13_10$DEFAULTVIEW(1.0),13/05/25 23:00:00,Annual,Total (excluding memo items),"Index, 1990=100",Greece,2015,91.0,,
