DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Portugal,2022,12314.691,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Portugal,2023,13655.872,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Romania,2014,2811.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Romania,2015,4492.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Romania,2016,4177.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Romania,2017,4841.754,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Romania,2018,3696.594,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Romania,2019,5492.633,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Romania,2020,8251.648,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Romania,2021,8697.204,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Romania,2022,8653.371,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Romania,2023,10087.582,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Serbia,2014,7008.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Serbia,2015,6303.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Serbia,2016,5068.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Serbia,2017,6549.189,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Serbia,2018,6400.007,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Serbia,2019,5416.609,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Serbia,2020,5069.528,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Serbia,2021,6984.008,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Serbia,2022,8446.830,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Serbia,2023,5395.037,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Sweden,2014,13852.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Sweden,2015,9294.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Sweden,2016,14287.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Sweden,2017,11896.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Sweden,2018,12202.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Sweden,2019,9070.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Sweden,2020,11827.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Sweden,2021,8341.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Sweden,2022,6181.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Sweden,2023,7330.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovenia,2014,7254.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovenia,2015,9045.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovenia,2016,8359.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovenia,2017,9132.532,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovenia,2018,8930.239,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovenia,2019,9021.273,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovenia,2020,7119.950,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovenia,2021,8387.153,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovenia,2022,10198.242,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovenia,2023,9114.051,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovakia,2014,12964.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovakia,2015,14999.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovakia,2016,13249.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovakia,2017,15563.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovakia,2018,12428.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovakia,2019,13538.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovakia,2020,13289.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovakia,2021,13884.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovakia,2022,16743.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Slovakia,2023,10649.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Türkiye,2014,7953.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Türkiye,2015,7136.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Türkiye,2016,6330.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Türkiye,2017,2728.268,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Türkiye,2018,2476.887,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Türkiye,2019,2211.506,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Türkiye,2020,1889.521,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Türkiye,2021,2334.453,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Türkiye,2022,6438.816,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Türkiye,2023,6094.417,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ukraine,2014,89.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ukraine,2015,2241.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ukraine,2016,77.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ukraine,2017,50.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ukraine,2018,32.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ukraine,2019,2238.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ukraine,2020,2719.800,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ukraine,2021,1458.100,p,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,United Kingdom,2014,23244.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,United Kingdom,2015,22960.871,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,United Kingdom,2016,20017.923,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,United Kingdom,2017,18166.980,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,United Kingdom,2018,21332.415,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,United Kingdom,2019,24555.587,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Kosovo*,2014,966.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Kosovo*,2015,684.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Kosovo*,2016,557.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Kosovo*,2017,1242.225,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Kosovo*,2018,825.182,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Kosovo*,2019,928.492,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Kosovo*,2020,965.632,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Kosovo*,2021,3336.095,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Kosovo*,2022,3687.384,p,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Kosovo*,2023,3448.965,,
